Lead_ID,Lead_Source,Industry,Total_Visits,Time_Spent_Website,Page_Views,Email_Opens,Email_Clicks,Previous_Interactions,Lead_Quality_Score,Age,Annual_Income,Sales_Calls,Days_Since_Last_Activity,Estimated_Lead_Value
11072,Google,Education,20.0,1439.0,2.35,10.0,8,2,57.64,37,102248.0,7,26,118763.4
11073,Google,Manufacturing,15.0,1161.0,13.55,19.0,5,1,45.16,51,95441.0,0,136,70992.95
11074,LinkedIn,Finance,25.0,560.0,16.37,6.0,3,5,76.02,54,73534.0,7,45,103905.73
11075,Email,Finance,27.0,439.0,13.78,1.0,1,4,86.1,58,129303.0,11,84,117528.84
11076,LinkedIn,Finance,21.0,1349.0,10.45,15.0,2,8,78.51,57,52930.0,10,147,120659.15
11077,Email,Manufacturing,5.0,847.0,19.06,10.0,1,9,99.15,24,121728.0,14,145,115629.05
11078,Google,Education,6.0,1224.0,6.7,7.0,4,3,41.8,22,148295.0,3,103,77749.13
11079,Referral,IT,17.0,1384.0,1.36,5.0,5,10,90.0,32,114042.0,5,124,131077.98
11080,Email,Manufacturing,1.0,522.0,9.21,5.0,10,2,81.33,55,140287.0,15,123,109502.9
11081,Website,Manufacturing,25.0,1248.0,1.63,8.0,4,8,48.97,26,32288.0,13,116,98663.14
11082,Website,IT,19.0,41.0,19.12,3.0,1,7,78.73,28,134570.0,12,157,98652.09
11083,Facebook,Finance,4.0,224.0,4.99,10.0,4,5,28.33,41,120547.0,15,14,73397.96
11084,Email,Retail,17.0,519.0,15.99,4.0,8,0,83.15,55,106122.0,9,17,111124.86
11085,Referral,IT,9.0,824.0,15.72,16.0,3,13,62.59,35,86518.0,8,13,100651.66
11086,LinkedIn,Education,24.0,910.0,5.14,19.0,9,9,43.38,27,57400.0,4,93,88759.68
11087,Google,Healthcare,2.0,211.0,12.8,6.0,1,12,72.46,35,147609.0,6,63,95645.19
11088,Facebook,Healthcare,8.0,991.0,1.91,14.0,2,11,71.33,26,26567.0,12,33,97257.04
11089,Website,Manufacturing,15.0,685.0,10.19,14.0,2,10,60.515,37,72878.0,14,29,90602.36
11090,LinkedIn,Healthcare,7.0,1369.0,1.28,13.0,8,0,22.43,24,86829.0,0,37,67378.79
11091,LinkedIn,Retail,27.0,723.0,18.5,12.0,3,11,54.69,42,26094.0,8,103,91530.63
11092,Google,Finance,6.0,59.0,19.55,10.0,0,5,65.56,52,36135.0,13,174,65844.18
11093,Email,Education,1.0,1149.0,5.22,12.0,0,12,90.13,42,104044.0,5,24,115865.4
11094,Website,Retail,15.0,1434.0,4.95,8.0,6,2,94.26,47,70113.0,10,142,122511.83
11095,Referral,Education,23.0,807.0,15.32,9.0,6,2,62.3,35,83791.0,3,133,86189.15
11096,LinkedIn,Education,26.0,473.0,5.81,3.0,1,5,80.3,42,34684.0,5,125,99700.31
11097,Google,Finance,7.0,327.0,18.01,16.0,8,12,55.14,48,117783.0,4,53,89688.69
11098,Referral,Manufacturing,29.0,837.0,11.9,13.0,8,2,79.69,58,96727.0,2,88,101402.44
11099,Email,Healthcare,30.0,874.0,7.66,17.0,4,12,36.38,29,108378.0,6,98,97430.77
11100,Website,Finance,25.0,1045.0,16.82,10.0,2,10,49.69,54,83552.0,2,114,98685.37
11101,Email,Retail,17.0,1414.0,10.37,15.0,2,9,70.74,56,33046.0,12,95,115776.33
11102,LinkedIn,Manufacturing,2.0,1427.0,18.32,0.0,2,5,21.45,29,29934.0,13,158,66208.15
11103,Referral,Retail,27.0,583.0,18.63,6.0,5,4,77.8,35,84556.0,15,120,117998.04
11104,Referral,Manufacturing,9.0,332.0,4.14,10.0,3,3,86.84,40,71806.0,14,73,107650.15
11105,Referral,Retail,29.0,450.0,1.04,8.0,7,7,51.93,28,26354.0,12,156,91623.8
11106,LinkedIn,Finance,9.0,791.0,19.69,2.0,10,1,55.84,48,129777.0,1,106,96005.12
11107,LinkedIn,Manufacturing,13.0,1290.0,18.22,13.0,10,14,88.1,39,120352.0,13,26,152127.28
11108,Email,Manufacturing,6.0,214.0,2.05,14.0,10,11,82.05,36,148092.0,3,18,103500.39
11109,Facebook,Education,6.0,497.0,16.83,1.0,4,13,43.05,31,78046.0,6,164,64424.72
11110,Email,Education,20.0,783.0,9.7,13.0,0,10,45.92,28,136098.0,4,136,80670.46
11111,Website,IT,20.0,392.0,5.92,15.0,8,6,74.31,53,90064.0,13,146,94235.5
11112,Google,Retail,21.0,1336.0,17.7,6.0,0,3,65.06,30,82184.0,8,58,104405.64
11113,Referral,Education,3.0,365.0,4.74,3.0,5,1,32.98,38,27963.0,9,160,49931.19
11114,Facebook,IT,17.0,191.0,19.0,17.0,0,14,44.79,55,52424.0,14,93,75428.19
11115,Google,Education,17.0,1213.0,4.91,4.0,2,6,92.0,23,105039.0,6,49,129845.02
11116,Facebook,Retail,12.0,1375.0,12.66,5.0,9,12,75.05,60,28042.0,11,176,116251.01
11117,Email,Manufacturing,16.0,41.0,5.24,6.0,4,0,98.88,47,120777.0,13,71,114402.1
11118,LinkedIn,Healthcare,15.0,1477.0,11.37,14.0,9,3,81.36,48,130277.0,8,65,135042.85
11119,Referral,Retail,13.0,1126.0,14.0,0.0,6,8,95.36,26,32139.0,13,33,131300.77
11120,Email,Finance,23.0,617.0,4.61,3.0,9,13,37.3,34,36226.0,8,50,96359.98
11121,Google,Education,1.0,230.0,10.9,0.0,7,3,81.72,27,86829.0,11,4,104204.37
11122,Google,Education,17.0,551.0,9.91,10.0,8,11,21.62,30,105298.0,1,119,66262.9
11123,Google,Manufacturing,3.0,534.0,2.35,17.0,5,12,73.66,35,108652.0,14,84,108305.03
11124,Google,Finance,26.0,817.0,16.55,13.0,10,2,60.515,51,147558.0,0,117,92273.87
11125,Google,Manufacturing,15.0,1092.0,7.38,10.0,8,9,47.74,49,63108.0,10,164,85317.33
11126,Facebook,Finance,4.0,89.0,11.92,9.0,7,9,88.99,37,95647.0,3,102,97201.23
11127,Email,Healthcare,4.0,607.0,10.78,16.0,8,1,88.34,49,93617.0,3,156,97080.83
11128,Referral,Education,16.0,350.0,10.75,3.0,9,15,21.78,35,54815.0,12,131,74442.5
11129,LinkedIn,Education,17.0,1488.0,3.04,14.0,3,13,68.76,46,32802.0,1,6,114935.02
11130,LinkedIn,Healthcare,19.0,1461.0,9.05,15.0,8,14,49.43,32,67230.0,2,173,90482.15
11131,Email,IT,11.0,952.0,9.59,20.0,6,2,53.25,45,147215.0,2,23,94120.46
11132,Email,Manufacturing,16.0,1439.0,14.94,12.0,4,0,86.56,25,88372.0,4,135,103340.5
11133,LinkedIn,Healthcare,3.0,598.0,16.96,8.0,4,9,44.79,24,138884.0,0,120,64252.97
11134,LinkedIn,Manufacturing,8.0,1131.0,11.35,10.0,0,7,95.44,51,86829.0,8,61,125272.27
11135,Facebook,Retail,14.0,1247.0,2.65,10.0,1,0,34.37,23,108449.0,7,100,74980.31
11136,Website,Education,16.0,1338.0,5.5,5.0,9,2,73.02,23,42465.0,7,65,116170.06
11137,Referral,Manufacturing,1.0,556.0,4.13,0.0,2,13,73.77,46,32994.0,2,134,81528.39
11138,Google,Finance,14.0,553.0,3.37,5.0,7,2,40.18,37,28531.0,1,24,66975.31
11139,Website,Manufacturing,2.0,791.0,7.95,12.0,5,12,45.98,30,34343.0,0,37,67684.44
11140,Email,Retail,29.0,1209.0,5.36,10.0,9,14,86.78,22,84066.0,11,45,150864.05
11141,LinkedIn,Education,23.0,1393.0,5.15,14.0,10,1,80.94,44,124020.0,5,179,118031.6
11142,Website,Healthcare,4.0,154.0,2.04,17.0,4,13,46.33,31,31229.0,12,100,63956.55
11143,Referral,Retail,24.0,900.0,1.34,19.0,0,4,62.72,44,119311.0,9,102,100466.04
11144,Email,Education,27.0,309.0,2.95,13.0,10,9,24.93,55,117302.0,0,173,66557.95
11145,Google,Manufacturing,29.0,946.0,4.27,14.0,8,2,36.7,43,107124.0,13,63,97650.46
11146,Google,IT,19.0,651.0,9.19,10.0,2,2,58.87,52,113704.0,10,29,95909.9
11147,Referral,IT,6.0,875.0,10.7,3.0,2,7,26.88,43,69789.0,4,101,61580.57
11148,Referral,Finance,25.0,703.0,3.67,1.0,1,3,87.47,54,69069.0,8,109,109226.31
11149,LinkedIn,Education,1.0,1181.0,9.07,6.0,3,3,77.44,39,127398.0,10,96,108307.2
11150,Google,IT,17.0,343.0,7.49,9.0,1,2,95.49,22,112402.0,8,153,95703.98
11151,Email,Healthcare,8.0,791.0,4.49,15.0,8,10,75.48,22,145428.0,12,10,120802.8
11152,Website,Education,19.0,1203.0,1.13,9.0,9,0,95.23,35,34524.0,11,35,123319.89
11153,Email,Healthcare,21.0,65.0,9.87,17.0,6,7,64.36,41,146907.0,14,55,107890.49
11154,Facebook,Healthcare,1.0,1473.0,14.03,16.0,7,14,68.02,55,149928.0,3,153,106044.95
11155,Facebook,IT,5.0,1075.0,10.45,20.0,2,0,98.16,25,113074.0,6,173,109239.04
11156,Referral,Education,27.0,235.0,3.5,12.0,5,6,71.37,47,133345.0,13,96,119993.64
11157,LinkedIn,Manufacturing,16.0,668.0,17.85,0.0,9,4,22.46,44,111762.0,10,123,70553.35
11158,Facebook,Retail,6.0,877.0,10.45,0.0,5,3,77.9,27,88103.0,6,12,103122.36
11159,Google,IT,16.0,1409.0,5.25,14.0,0,3,92.44,26,33103.0,3,4,115460.73
11160,Email,IT,13.0,469.0,17.28,0.0,5,7,83.65,53,83581.0,4,106,101570.21
11161,Email,Manufacturing,16.0,758.0,16.53,5.0,2,10,66.71,37,108938.0,10,90,106092.79
11162,Referral,Education,30.0,1149.0,9.52,12.0,10,10,73.7,50,79203.0,8,67,132173.3
11163,Website,Education,3.0,970.0,10.3,0.0,2,12,99.22,28,40090.0,6,145,118408.96
11164,Referral,Healthcare,19.0,193.0,5.14,4.0,2,13,27.25,60,40915.0,15,65,70685.38
11165,Website,Manufacturing,12.0,177.0,2.49,8.0,9,5,73.38,27,66477.0,6,82,86932.75
11166,Referral,Manufacturing,16.0,323.0,11.9,16.0,10,15,42.67,26,81987.0,9,105,92397.4
11167,Referral,Education,16.0,224.0,2.87,15.0,10,13,71.21,24,124742.0,6,84,124683.99
11168,Referral,Healthcare,11.0,692.0,9.54,7.0,9,11,68.61,21,78238.0,14,105,111419.03
11169,Website,IT,10.0,509.0,18.87,16.0,10,0,32.28,35,112047.0,8,115,58410.61
11170,Website,Finance,25.0,152.0,19.1,14.0,7,13,36.54,51,141740.0,4,28,91489.52
11171,Referral,Retail,20.0,1453.0,5.55,0.0,4,9,69.73,45,147217.0,5,16,126488.77
11172,Facebook,IT,4.0,728.0,12.86,11.0,3,7,30.26,53,40029.0,2,21,59952.21
11173,LinkedIn,Education,12.0,994.0,10.01,4.0,8,12,41.21,55,121367.0,0,77,82226.08
11174,LinkedIn,Retail,23.0,690.0,17.64,5.0,8,13,86.82,25,114067.0,10,42,130330.99
11175,LinkedIn,Finance,2.0,1157.0,6.16,0.0,0,1,46.17,25,78520.0,15,54,82311.48
11176,Website,Finance,24.0,739.0,1.07,0.0,1,5,59.04,56,95053.0,11,32,111111.48
11178,Facebook,Retail,19.0,941.0,7.64,9.0,4,0,38.17,34,46961.0,7,38,74160.77
11179,LinkedIn,Healthcare,25.0,791.0,7.0,2.0,6,5,51.17,49,51835.0,12,114,97902.08
11180,LinkedIn,IT,5.0,1034.0,16.04,16.0,0,15,68.52,28,86829.0,0,166,85677.42
11181,Referral,Manufacturing,8.0,1195.0,13.93,18.0,9,7,80.43,54,50357.0,9,110,112850.61
11182,Website,Manufacturing,7.0,346.0,6.69,10.0,4,9,92.13,60,134209.0,6,103,102426.47
11183,LinkedIn,Manufacturing,14.0,1454.0,9.7,17.0,10,12,93.24,21,26244.0,4,77,135324.07
11184,Email,Retail,24.0,710.0,2.82,1.0,2,1,82.13,49,92952.0,15,175,100275.31
11185,Facebook,Manufacturing,23.0,1363.0,18.06,8.0,9,4,38.27,56,73061.0,12,140,102834.36
11186,Email,IT,3.0,524.0,18.77,16.0,1,5,21.98,57,31490.0,5,53,49891.91
11187,Email,Healthcare,18.0,585.0,19.62,13.0,1,4,50.7,49,145856.0,15,161,92018.81
11188,Facebook,Retail,16.0,639.0,17.5,3.0,8,2,31.32,25,148855.0,7,156,76041.1
11189,Email,Healthcare,23.0,138.0,4.31,10.0,3,3,76.83,52,102219.0,3,121,87599.79
11190,LinkedIn,Retail,19.0,401.0,1.88,16.0,3,6,72.89,44,30839.0,5,3,87420.01
11191,Website,Healthcare,19.0,884.0,12.01,11.0,6,3,23.52,39,49992.0,13,154,68769.22
11192,Facebook,Finance,18.0,645.0,18.34,19.0,9,8,86.93,32,138154.0,10,54,123250.35
11193,Referral,Healthcare,20.0,797.0,4.37,17.0,9,10,39.9,21,148094.0,2,40,96298.32
11194,Email,Manufacturing,16.0,235.0,1.13,2.0,1,11,54.58,27,69938.0,6,68,75422.77
11195,Facebook,Finance,8.0,876.0,16.3,10.0,2,13,73.43,37,149015.0,1,114,107820.16
11196,Google,Healthcare,28.0,72.0,2.46,17.0,2,12,54.35,54,81249.0,11,175,88201.64
11197,Google,Retail,1.0,894.0,8.86,3.0,5,12,55.3,27,69735.0,7,130,87572.57
11198,Website,Retail,17.0,1298.0,13.9,16.0,2,9,25.25,37,128313.0,12,42,96757.88
11199,LinkedIn,Retail,12.0,1340.0,5.5,17.0,10,1,52.12,23,75734.0,6,162,95295.74
11200,Website,Education,30.0,791.0,2.6,4.0,4,15,81.19,49,72080.0,11,94,145707.4
11201,Website,IT,21.0,814.0,15.63,13.0,3,4,93.21,42,99460.0,11,149,126530.5
11202,Website,Retail,11.0,505.0,12.97,9.0,2,7,53.08,58,106457.0,7,101,76940.61
11203,Website,Finance,5.0,112.0,19.78,14.0,7,13,53.89,49,49260.0,15,172,76298.57
11204,Referral,Retail,27.0,1163.0,7.54,0.0,9,4,76.21,25,84607.0,1,124,99858.94
11205,Referral,Education,12.0,219.0,2.17,15.0,2,9,95.42,50,86852.0,2,2,106132.49
11206,Facebook,Manufacturing,17.0,829.0,14.95,10.0,5,11,41.36,43,53380.0,15,91,93489.63
11207,Google,Finance,6.0,965.0,10.91,19.0,6,7,55.21,41,109347.0,11,59,101573.04
11208,Website,Education,1.0,280.0,5.05,5.0,6,7,83.68,46,96257.0,3,98,87287.6
11209,Facebook,Manufacturing,5.0,320.0,15.85,15.0,1,8,68.78,41,66191.0,11,16,95032.73
11210,Google,Finance,25.0,1254.0,4.87,1.0,2,9,28.85,40,29930.0,8,148,80067.14
11211,Email,Healthcare,28.0,355.0,5.95,0.0,9,5,70.22,43,29353.0,11,154,94615.29
11212,LinkedIn,IT,14.0,1462.0,2.76,8.0,9,15,34.94,24,32832.0,11,16,101020.9
11213,Referral,IT,5.0,866.0,8.59,11.0,3,11,60.82,41,145063.0,15,108,108276.15
11214,Email,Education,22.0,537.0,8.96,16.0,6,3,62.33,41,74554.0,4,23,93650.43
11215,Google,Manufacturing,24.0,760.0,10.78,14.0,1,11,90.1,21,113487.0,5,42,123873.62
11216,Email,IT,27.0,101.0,14.47,18.0,2,10,57.0,35,79017.0,0,37,82423.6
11217,LinkedIn,Manufacturing,1.0,1300.0,18.22,9.0,6,2,42.36,37,82298.0,3,72,67637.39
11218,Google,Manufacturing,16.0,670.0,3.62,11.0,6,14,38.48,34,139752.0,13,134,108999.72
11219,Email,Education,18.0,969.0,2.03,13.0,9,11,89.94,39,76389.0,3,165,119992.98
11220,Referral,Education,16.0,637.0,1.35,8.0,2,15,33.68,54,98306.0,9,116,82279.16
11221,Referral,Education,9.0,595.0,3.73,12.0,0,13,54.07,26,50525.0,7,150,79616.76
11222,Facebook,IT,19.0,1397.0,13.5,2.0,2,4,34.97,26,107092.0,7,6,94536.24
11223,Email,Education,22.0,83.0,14.82,20.0,4,5,81.86,25,105630.0,9,32,115384.8
11224,Website,IT,5.0,557.0,15.94,13.0,6,2,57.95,27,98471.0,5,145,66823.68
11225,Email,Education,27.0,640.0,10.45,20.0,3,1,48.09,53,93211.0,7,38,88986.38
11226,Google,Retail,2.0,222.0,6.81,9.0,10,15,48.89,33,56280.0,8,145,78837.67
11227,Google,Manufacturing,30.0,87.0,10.18,15.0,10,6,88.18,21,149130.0,4,37,129842.05
11228,Email,Education,15.0,1490.0,2.2,6.0,0,10,64.3,33,36240.0,0,151,93415.39
11229,LinkedIn,Finance,7.0,1164.0,12.61,3.0,5,4,77.43,47,90092.0,0,177,85583.13
11230,Referral,Manufacturing,4.0,158.0,19.69,19.0,1,8,91.76,27,94541.0,1,177,75313.2
11231,Google,Manufacturing,1.0,735.0,7.86,10.0,2,14,92.14,23,87851.0,1,61,106675.67
11232,Referral,Education,13.0,881.0,15.3,15.0,3,2,46.28,45,31544.0,4,77,70657.01
11233,Google,Healthcare,20.0,1379.0,10.5,19.0,5,13,96.2,53,82981.0,6,160,137571.03
11234,Facebook,Education,22.0,37.0,3.43,3.0,5,14,21.99,60,42332.0,6,127,52449.23
11235,Website,Manufacturing,7.0,58.0,12.06,16.0,6,7,50.15,37,51836.0,14,86,77687.64
11236,Google,Finance,15.0,1165.0,6.7,12.0,4,5,91.66,34,39388.0,3,7,104699.23
11237,Referral,Manufacturing,23.0,976.0,1.65,10.0,6,3,41.97,57,138263.0,12,150,91260.84
11238,Facebook,Finance,14.0,160.0,13.06,2.0,1,11,41.85,43,26694.0,3,85,63149.53
11239,Google,IT,23.0,217.0,17.32,8.0,0,11,44.21,44,111677.0,13,6,90063.79
11240,LinkedIn,Retail,19.0,738.0,7.55,5.0,9,14,68.99,49,113202.0,13,142,115285.12
11241,Website,Manufacturing,22.0,1417.0,8.42,20.0,7,8,55.07,58,138057.0,10,144,113137.44
11242,Google,Education,29.0,1257.0,17.93,10.0,0,4,78.14,47,74294.0,14,3,131845.74
11243,Facebook,IT,24.0,241.0,16.46,15.0,1,15,91.59,58,63769.0,9,137,108924.63
11244,LinkedIn,Retail,20.0,305.0,14.58,18.0,10,14,73.94,60,64420.0,2,47,105873.12
11245,Email,Education,29.0,1126.0,5.73,4.0,9,9,36.36,43,138289.0,10,85,107419.88
11246,Facebook,Healthcare,24.0,272.0,18.29,13.0,5,15,94.61,51,127885.0,1,94,126959.89
11247,Facebook,Education,18.0,1155.0,3.93,16.0,0,5,41.16,56,62855.0,15,170,81567.59
11248,LinkedIn,Finance,10.0,1016.0,12.91,2.0,9,13,31.99,37,26460.0,2,170,66683.73
11249,Facebook,Finance,9.0,714.0,1.55,3.0,2,14,27.2,57,127191.0,7,23,82513.44
11250,LinkedIn,Healthcare,25.0,200.0,13.23,15.0,6,14,65.07,23,72646.0,14,3,114587.7
11251,Google,IT,8.0,682.0,6.27,15.0,7,12,29.1,56,66252.0,0,129,63439.9
11252,LinkedIn,Retail,26.0,217.0,9.54,20.0,3,8,31.1,25,34835.0,15,67,80295.46
11253,LinkedIn,Education,30.0,1494.0,7.56,3.0,2,6,44.0,35,138947.0,3,71,102985.29
11254,Website,Finance,29.0,1139.0,4.28,18.0,0,11,42.53,26,35910.0,6,131,88571.24
11255,LinkedIn,IT,10.0,81.0,12.82,16.0,8,4,68.34,30,107757.0,15,177,84992.96
11256,LinkedIn,Healthcare,17.0,140.0,17.76,12.0,9,1,85.34,52,116149.0,4,67,103422.99
11257,Email,Manufacturing,2.0,906.0,19.22,0.0,5,3,80.91,43,121889.0,1,55,99519.38
11258,Google,Finance,6.0,1096.0,4.65,11.0,5,1,41.0,37,129150.0,0,132,66228.27
11259,Website,Healthcare,26.0,240.0,14.63,3.0,8,2,39.62,40,33463.0,5,31,72374.26
11260,Email,Education,5.0,1253.0,13.62,10.0,0,9,97.26,35,38336.0,12,66,125174.17
11261,Referral,Retail,28.0,887.0,7.52,4.0,5,11,20.66,42,51534.0,12,101,88268.83
11262,Google,Finance,30.0,656.0,1.36,1.0,4,2,90.38,26,27369.0,15,64,123326.95
11263,Google,Finance,9.0,1079.0,14.11,16.0,10,3,35.98,24,50381.0,4,31,80121.57
11264,Referral,Education,5.0,328.0,18.96,7.0,5,5,95.78,43,137296.0,2,117,109287.37
11265,LinkedIn,Manufacturing,18.0,1130.0,13.01,5.0,10,11,47.38,39,110094.0,10,66,106584.43
11266,Email,IT,26.0,953.0,9.27,20.0,7,2,55.23,51,112905.0,10,159,104314.55
11267,Facebook,Retail,20.0,166.0,10.98,8.0,4,9,76.57,23,124186.0,14,47,112073.15
11268,Website,Finance,9.0,1073.0,4.79,12.0,1,13,67.01,48,121490.0,15,22,119879.27
11269,Facebook,Retail,17.0,469.0,15.26,10.0,1,0,45.44,23,50407.0,10,94,67675.74
11270,Referral,Finance,27.0,240.0,15.18,15.0,9,0,64.31,34,87552.0,8,83,90546.1
11271,Google,Retail,17.0,781.0,3.76,15.0,4,15,78.46,38,60939.0,2,46,107503.14
11272,Google,Healthcare,12.0,464.0,17.68,1.0,2,8,23.39,47,117303.0,15,89,72809.54
11273,Website,Finance,7.0,791.0,6.11,9.0,9,8,20.9,30,92576.0,1,119,56931.5
11274,Google,Retail,27.0,1260.0,19.66,11.0,2,4,56.65,35,113652.0,4,46,102849.38
11275,Google,IT,3.0,468.0,8.28,7.0,7,8,30.55,39,51170.0,8,1,63232.63
11276,Website,Healthcare,10.0,695.0,4.38,10.0,6,10,73.15,29,96908.0,7,96,110377.13
11277,Email,Healthcare,2.0,1095.0,7.68,9.0,0,6,37.12,24,149506.0,5,153,64893.82
11278,Email,IT,25.0,440.0,9.36,12.0,4,8,54.63,35,47369.0,2,61,82260.72
11279,Website,Retail,3.0,835.0,2.32,16.0,8,11,35.81,28,98098.0,5,105,80749.41
11280,Referral,Education,16.0,639.0,11.99,6.0,3,6,63.88,21,69544.0,4,81,91226.24
11281,Google,IT,2.0,456.0,12.36,2.0,0,8,29.28,27,30900.0,0,14,47443.72
11282,Google,Retail,28.0,1328.0,15.04,19.0,7,14,21.85,51,65733.0,4,45,90380.57
11283,Referral,IT,24.0,931.0,1.55,12.0,4,1,24.09,38,112236.0,13,77,81744.93
11284,Email,IT,10.0,971.0,11.28,18.0,1,10,96.34,32,131769.0,6,167,112909.96
11285,LinkedIn,Finance,6.0,771.0,2.01,6.0,0,10,31.38,50,25589.0,8,66,61851.57
11286,LinkedIn,Retail,22.0,1422.0,14.32,10.0,2,7,76.68,53,85044.0,11,32,127566.07
11287,LinkedIn,Education,26.0,1273.0,2.06,18.0,8,6,25.43,27,90311.0,14,96,95455.66
11288,Email,Finance,11.0,1285.0,18.32,12.0,0,15,28.65,48,82926.0,0,58,73600.08
11289,Email,IT,23.0,357.0,14.34,7.0,3,5,60.71,23,95599.0,2,104,74993.42
11290,Referral,Manufacturing,7.0,1496.0,10.64,17.0,7,4,57.19,26,110553.0,7,56,110030.7
11291,Google,IT,27.0,81.0,9.39,1.0,7,3,96.13,51,108910.0,5,134,113882.16
11292,Referral,IT,29.0,405.0,3.48,17.0,9,6,95.59,58,113435.0,12,67,139341.14
11293,Referral,Retail,15.0,292.0,6.53,17.0,10,2,82.37,35,74008.0,15,178,103208.85
11294,Email,Retail,6.0,296.0,17.51,10.0,10,7,68.17,27,91794.0,4,118,85788.91
11295,LinkedIn,Finance,20.0,388.0,18.18,0.0,7,1,56.4,50,104134.0,12,38,92598.5
11296,Facebook,Education,27.0,1370.0,1.01,13.0,9,0,48.49,47,27866.0,9,131,90276.2
11297,Google,Finance,9.0,1377.0,12.29,15.0,7,10,95.77,37,77890.0,1,112,128110.9
11298,Email,Healthcare,22.0,681.0,14.67,10.0,3,1,68.23,38,140259.0,2,133,99283.16
11299,LinkedIn,IT,20.0,1474.0,12.76,0.0,7,8,66.33,42,66504.0,11,152,114252.09
11300,Facebook,Manufacturing,12.0,75.0,2.55,6.0,8,4,38.55,46,120668.0,15,54,80912.1
11301,Facebook,IT,19.0,629.0,5.14,15.0,6,10,23.74,47,78374.0,1,34,72870.33
11302,Email,IT,20.0,749.0,5.76,13.0,1,7,95.62,60,54404.0,0,39,110845.08
11303,Website,Finance,3.0,1322.0,16.8,14.0,8,2,45.1,44,90223.0,6,112,81543.42
11304,Google,Manufacturing,15.0,630.0,9.8,10.0,10,6,55.41,28,136008.0,13,88,105088.86
11305,Facebook,Manufacturing,2.0,410.0,10.25,20.0,7,14,29.17,41,25637.0,2,48,53215.18
11306,Email,Manufacturing,30.0,147.0,18.76,10.0,4,1,86.95,49,115152.0,6,49,108130.68
11307,Email,Finance,21.0,145.0,13.1,15.0,2,7,22.21,41,128186.0,11,34,71567.82
11308,LinkedIn,IT,2.0,289.0,18.07,18.0,6,13,86.72,23,86829.0,6,100,84664.91
11309,Website,Finance,22.0,1128.0,9.67,16.0,1,6,31.22,51,78544.0,7,135,76377.09
11310,Google,Retail,3.0,334.0,3.84,5.0,2,11,90.93,47,116732.0,0,18,113532.39
11311,Referral,Retail,6.0,36.0,18.67,10.0,8,4,78.38,47,126976.0,4,70,88518.96
11312,LinkedIn,Finance,15.0,395.0,10.45,16.0,3,11,33.17,29,70097.0,9,114,70119.71
11313,Facebook,Manufacturing,27.0,552.0,4.45,8.0,3,10,65.27,53,138271.0,8,34,111565.33
11314,Facebook,IT,10.0,791.0,6.75,17.0,2,3,45.01,53,57022.0,11,51,84365.09
11315,LinkedIn,Finance,9.0,1491.0,1.97,16.0,4,0,60.515,46,57202.0,10,105,74338.83
11316,Email,Finance,1.0,1268.0,9.9,11.0,2,4,88.73,48,53704.0,6,93,105823.55
11317,Facebook,Finance,16.0,458.0,17.21,4.0,8,11,52.28,51,116411.0,0,142,81097.43
11318,Website,Healthcare,6.0,820.0,18.74,10.0,2,8,51.88,21,48641.0,7,69,77609.57
11319,Google,Retail,9.0,776.0,18.72,3.0,1,9,33.59,40,62479.0,2,89,64138.66
11320,Website,Manufacturing,27.0,396.0,3.38,10.0,4,3,50.65,32,103771.0,12,103,91545.96
11321,Facebook,Education,4.0,791.0,8.26,2.0,5,12,89.73,37,47027.0,3,136,93886.97
11322,Referral,Manufacturing,27.0,567.0,1.54,16.0,0,8,49.05,35,123463.0,3,143,88222.88
11323,Google,Education,28.0,950.0,17.25,6.0,10,11,96.13,54,67912.0,14,83,151791.29
11324,Google,Healthcare,2.0,1107.0,7.82,3.0,5,1,95.7,36,138097.0,9,11,132038.47
11325,LinkedIn,Finance,29.0,894.0,12.99,12.0,9,3,31.59,24,133227.0,13,148,87744.5
11326,LinkedIn,Healthcare,4.0,1217.0,10.45,11.0,2,8,34.18,28,117558.0,11,36,92316.61
11327,Referral,Healthcare,1.0,811.0,9.17,0.0,3,3,89.01,54,96474.0,7,82,109378.08
11328,Email,IT,19.0,363.0,6.82,20.0,5,4,60.515,45,134658.0,0,142,66230.01
11329,Google,Retail,26.0,827.0,19.28,18.0,7,10,20.35,35,86829.0,7,38,81723.62
11330,Referral,Education,25.0,377.0,19.33,20.0,8,7,41.91,48,123884.0,8,89,87174.38
11331,LinkedIn,Finance,10.0,302.0,6.5,19.0,5,15,67.81,29,57209.0,8,1,101678.57
11332,LinkedIn,Education,21.0,992.0,10.11,17.0,6,0,83.94,22,82563.0,4,104,112212.96
11333,Google,Manufacturing,15.0,749.0,19.48,10.0,4,0,30.67,37,81738.0,3,65,55228.75
11334,Website,Education,27.0,1467.0,1.09,19.0,8,8,28.84,30,62242.0,3,1,97235.48
11335,Facebook,Manufacturing,22.0,529.0,8.84,2.0,3,8,93.77,29,34941.0,8,125,107213.15
11336,LinkedIn,Retail,19.0,1146.0,2.91,16.0,9,3,80.09,51,32073.0,14,60,126589.15
11337,Email,Manufacturing,16.0,714.0,10.67,11.0,10,12,67.18,22,132966.0,7,25,121728.12
11338,Email,Education,21.0,108.0,1.47,9.0,5,15,81.53,44,62827.0,9,91,109014.38
11339,LinkedIn,Education,27.0,651.0,8.73,7.0,4,1,54.31,39,71225.0,14,138,88060.47
